0;83
1;48
2;371
3;116
4;315
5;381
6;335
7;193
8;374
9;115
10;145
11;76
12;217
13;356
14;0
15;140
16;370
17;231
18;47
19;265
20;141
21;69
22;48
23;334
24;197
25;164
26;200
27;326
28;234
29;5
30;37
31;1
32;253
33;96
34;91
35;152
36;20
37;162
38;289
39;393
40;191
41;29
42;284
43;129
44;101
45;370
46;391
47;373
48;324
49;320
50;233
51;304
52;294
53;149
54;334
55;309
56;223
57;97
58;134
59;43
60;117
61;220
62;60
63;189
64;41
65;83
66;285
67;47
68;318
69;200
70;81
71;262
72;225
73;396
74;218
75;132
76;3
77;132
78;243
79;122
80;71
81;313
82;107
83;65
84;219
85;45
86;149
87;229
88;197
89;205
90;179
91;210
92;313
93;287
94;338
95;119
96;14
97;302
98;40
99;208
100;379
101;65
102;374
103;175
104;27
105;383
106;96
107;6
108;18
109;292
110;86
111;79
112;33
113;77
114;171
115;282
116;25
117;283
118;22
119;163
120;180
121;336
122;358
123;172
124;50
125;260
126;114
127;213
128;249
129;249
130;212
131;283
132;239
133;146
134;41
135;27
136;255
137;66
138;342
139;221
140;52
141;254
142;116
143;126
144;290
145;344
146;102
147;98
148;208
149;230
150;394
151;376
152;21
153;187
154;227
155;275
156;204
157;266
158;279
159;203
160;8
161;266
162;285
163;296
164;305
165;150
166;210
167;367
168;16
169;390
170;231
171;102
172;252
173;44
174;93
175;361
176;42
177;292
178;381
179;44
180;348
181;335
182;205
183;304
184;43
185;117
186;183
187;301
188;80
189;322
190;196
191;66
192;257
193;350
194;78
195;149
196;93
197;353
198;159
199;312
200;150
201;279
202;269
203;175
204;289
205;272
206;309
207;301
208;50
209;276
210;380
211;73
212;230
213;36
214;177
215;2
216;35
217;192
218;3
219;356
220;256
221;363
222;69
223;179
224;82
225;187
226;30
227;69
228;369
229;73
230;138
231;160
232;159
233;14
234;105
235;93
236;106
237;122
238;21
239;312
240;244
241;282
242;197
243;157
244;225
245;282
246;345
247;288
248;390
249;382
250;356
251;18
252;325
253;343
254;318
255;114
256;20
257;384
258;55
259;166
260;195
261;270
262;222
263;193
264;241
265;135
266;58
267;167
268;137
269;270
270;153
271;388
272;268
273;95
274;220
275;125
276;170
277;206
278;186
279;389
280;229
281;210
282;294
283;210
284;358
285;12
286;374
287;323
288;374
289;384
290;132
291;90
292;23
293;2
294;142
295;56
296;241
297;198
298;245
299;284
300;240
301;310
302;208
303;307
304;338
305;57
306;189
307;305
308;321
309;24
310;201
311;61
312;98
313;374
314;182
315;130
316;246
317;143
318;9
319;379
320;265
321;149
322;369
323;220
324;104
325;22
326;349
327;231
328;150
329;47
330;384
331;81
332;11
333;78
334;100
335;339
336;0
337;167
338;91
339;229
340;195
341;399
342;240
343;36
344;193
345;301
346;46
347;61
348;268
349;64
350;276
351;352
352;77
353;192
354;334
355;369
356;305
357;369
358;363
359;123
360;300
361;304
362;395
363;199
364;320
365;93
366;87
367;393
368;385
369;120
370;170
371;129
372;94
373;314
374;180
375;215
376;126
377;178
378;360
379;74
380;219
381;3
382;110
383;91
384;170
385;299
386;3
387;89
388;223
389;90
390;48
391;184
392;47
393;146
394;43
395;399
396;291
397;93
398;261
399;118
400;209
401;229
402;213
403;264
404;60
405;70
406;388
407;339
408;352
409;163
410;26
411;386
412;393
413;356
414;265
415;342
416;147
417;72
418;97
419;305
420;116
421;103
422;276
423;104
424;128
425;311
426;344
427;176
428;205
429;212
430;389
431;395
432;195
433;286
434;300
435;396
436;358
437;30
438;276
439;200
440;230
441;177
442;377
443;18
444;24
445;313
446;10
447;20
448;43
449;0
450;178
451;300
452;7
453;39
454;224
455;239
456;341
457;218
458;355
459;94
460;322
461;345
462;24
463;114
464;362
465;361
466;63
467;327
468;264
469;188
470;303
471;323
472;321
473;349
474;287
475;348
476;185
477;139
478;86
479;324
480;121
481;0
482;374
483;330
484;124
485;373
486;308
487;170
488;308
489;386
490;19
491;204
492;150
493;58
494;4
495;200
496;17
497;31
498;229
499;297
500;370
501;386
502;232
503;296
504;369
505;98
506;382
507;279
508;31
509;108
510;267
511;7
512;141
513;249
514;151
515;263
516;383
517;399
518;167
519;55
520;79
521;329
522;299
523;231
524;186
525;124
526;181
527;292
528;379
529;51
530;226
531;122
532;216
533;111
534;34
535;304
536;238
537;163
538;343
539;159
540;393
541;103
542;261
543;311
544;139
545;314
546;174
547;208
548;22
549;125
550;386
551;267
552;351
553;389
554;137
555;43
556;282
557;93
558;392
559;136
560;84
561;67
562;314
563;175
564;13
565;278
566;118
567;245
568;227
569;62
570;396
571;300
572;116
573;61
574;321
575;101
576;352
577;250
578;223
579;154
580;252
581;336
582;17
583;391
584;274
585;69
586;30
587;77
588;312
589;142
590;110
591;21
592;100
593;195
594;305
595;19
596;87
597;204
598;33
599;312
600;383
601;41
602;358
603;270
604;4
605;208
606;244
607;128
608;252
609;176
610;179
611;260
612;216
613;228
614;312
615;73
616;122
617;360
618;347
619;260
620;221
621;79
622;43
623;366
624;344
625;102
626;261
627;28
628;117
629;133
630;68
631;384
632;161
633;127
634;351
635;324
636;358
637;16
638;274
639;134
640;242
641;348
642;168
643;68
644;8
645;158
646;114
647;128
648;304
649;228
650;130
651;115
652;63
653;142
654;68
655;185
656;329
657;10
658;121
659;202
660;246
661;281
662;365
663;34
664;23
665;294
666;151
667;253
668;331
669;39
670;338
671;138
672;343
673;125
674;216
675;136
676;142
677;230
678;126
679;370
680;369
681;162
682;176
683;54
684;395
685;215
686;342
687;344
688;372
689;153
690;14
691;99
692;141
693;361
694;387
695;48
696;121
697;71
698;171
699;350
700;392
701;47
702;0
703;369
704;171
705;213
706;380
707;374
708;8
709;321
710;386
711;271
712;396
713;35
714;256
715;216
716;37
717;118
718;158
719;220
720;301
721;247
722;209
723;294
724;220
725;312
726;293
727;10
728;228
729;226
730;17
731;49
732;9
733;9
734;307
735;374
736;311
737;204
738;208
739;53
740;87
741;299
742;196
743;282
744;144
745;282
746;44
747;219
748;79
749;191
750;269
751;276
752;29
753;44
754;122
755;151
756;165
757;219
758;44
759;375
760;340
761;380
762;267
763;89
764;232
765;386
766;263
767;317
768;180
769;328
770;56
771;338
772;249
773;350
774;349
775;318
776;284
777;59
778;4
779;127
780;396
781;78
782;34
783;12
784;101
785;235
786;315
787;160
788;372
789;97
790;23
791;54
792;108
793;57
794;75
795;143
796;375
797;287
798;185
799;204
800;320
801;397
802;391
803;193
804;264
805;323
806;14
807;227
808;215
809;316
810;94
811;15
812;64
813;41
814;119
815;1
816;113
817;311
818;2
819;304
820;367
821;261
822;272
823;270
824;38
825;362
826;270
827;273
828;284
829;264
830;220
831;89
832;215
833;216
834;297
835;172
836;54
837;197
838;378
839;48
840;32
841;221
842;107
843;134
844;335
845;205
846;28
847;160
848;11
849;111
850;153
851;290
852;8
853;393
854;237
855;355
856;316
857;362
858;350
859;215
860;273
861;366
862;175
863;380
864;353
865;299
866;284
867;394
868;345
869;226
870;23
871;165
872;76
873;76
874;15
875;333
876;383
877;320
878;299
879;372
880;38
881;73
882;235
883;301
884;137
885;127
886;77
887;295
888;55
889;350
890;154
891;54
892;24
893;24
894;107
895;310
896;267
897;22
898;55
899;46
900;22
901;166
902;319
903;122
904;279
905;93
906;206
907;353
908;265
909;202
910;305
911;102
912;347
913;373
914;19
915;17
916;31
917;195
918;229
919;397
920;309
921;7
922;201
923;185
924;107
925;255
926;24
927;268
928;197
929;315
930;182
931;312
932;68
933;274
934;281
935;65
936;95
937;99
938;98
939;150
940;107
941;68
942;359
943;366
944;316
945;31
946;83
947;205
948;310
949;388
950;70
951;85
952;337
953;208
954;390
955;159
956;291
957;114
958;237
959;259
960;299
961;335
962;284
963;218
964;185
965;197
966;264
967;196
968;233
969;246
970;375
971;160
972;86
973;292
974;57
975;180
976;223
977;240
978;136
979;65
980;157
981;159
982;21
983;193
984;3
985;104
986;351
987;178
988;162
989;314
990;244
991;94
992;311
993;201
994;207
995;4
996;86
997;272
998;166
999;56
1000;24
1001;141
1002;286
1003;76
1004;118
1005;238
1006;346
1007;397
1008;287
1009;109
1010;35
1011;8
1012;214
1013;79
1014;315
1015;11
1016;50
1017;197
1018;347
1019;284
1020;5
1021;272
1022;118
1023;284
1024;103
1025;320
1026;74
1027;52
1028;160
1029;196
1030;392
1031;275
1032;221
1033;355
1034;5
1035;147
1036;35
1037;50
1038;254
1039;160
1040;241
1041;103
1042;92
1043;245
1044;231
1045;24
1046;283
1047;247
1048;5
1049;150
1050;170
1051;165
1052;61
1053;291
1054;48
1055;68
1056;41
1057;94
1058;221
1059;376
1060;226
1061;258
1062;382
1063;123
1064;357
1065;348
1066;160
1067;162
1068;317
1069;70
1070;215
1071;234
1072;140
1073;243
1074;318
1075;78
1076;224
1077;132
1078;72
1079;370
1080;251
1081;275
1082;102
1083;82
1084;123
1085;313
1086;307
1087;211
1088;382
1089;52
1090;202
1091;160
1092;342
1093;177
1094;177
1095;31
1096;274
1097;192
1098;3
1099;194
1100;375
1101;210
1102;89
1103;395
1104;331
1105;169
1106;48
1107;364
1108;19
1109;42
1110;260
1111;330
1112;7
1113;143
1114;324
1115;156
1116;253
1117;20
1118;56
1119;75
1120;114
1121;91
1122;42
1123;271
1124;362
1125;231
1126;286
1127;25
1128;145
1129;100
1130;181
1131;372
1132;153
1133;84
1134;289
1135;79
1136;367
1137;157
1138;179
1139;315
1140;202
1141;62
1142;360
1143;123
1144;304
1145;183
1146;50
1147;362
1148;4
1149;284
1150;337
1151;365
1152;388
1153;380
1154;122
1155;299
1156;79
1157;266
1158;283
1159;363
1160;127
1161;272
1162;101
1163;37
1164;202
1165;82
1166;399
1167;92
1168;185
1169;362
1170;141
1171;322
1172;260
1173;33
1174;230
1175;235
1176;393
1177;91
1178;353
1179;216
1180;103
1181;47
1182;231
1183;41
1184;397
1185;301
1186;223
1187;399
1188;320
1189;75
1190;14
1191;283
1192;393
1193;112
1194;185
1195;102
1196;217
1197;225
1198;185
1199;367
1200;51
1201;283
1202;338
1203;53
1204;145
1205;357
1206;308
1207;62
1208;183
1209;33
1210;338
1211;33
1212;255
1213;126
1214;19
1215;282
1216;337
1217;166
1218;28
1219;102
1220;320
1221;77
1222;386
1223;272
1224;361
1225;66
1226;17
1227;100
1228;35
1229;316
1230;200
1231;127
1232;305
